file,speaker,text
09902c4dbb,9d08c,सुन्दर हिमाली दृश्य
0448ed518e,37155,सुन्निएको शरीरभित्रका
0c713c4768,39ab2,सुमो एरिनामा अवस्थित छ
0faa40711e,ba807,सुम्पिनु भएको सहायता
086c747ff6,7ea66,सुरक्षा दल हुँदै
0f502fbfe3,b8154,सुरक्षा भवन
0821c9b839,92003,सुरक्षामाथिको पहुँचबाट
0c20006bd9,f0c93,सुरक्षित क्षेत्र वा
081bcf639f,01cf0,सुरक्षित खेलक्षेत्रमा गएर
05cbe2c588,97b71,सुरक्षित थिए
05ef756b99,c64dc,सुरक्षित बनाए
00728399f6,e7c22,सुरक्षित भएको अंशलाई
053d5aa837,51971,सुरक्षित भएको अंशलाई
0ca63d57cc,581da,सुर गरेर राम्रो
07368c4eae,39b91,सुरङद्वारा घाइते हुन्छन्
0938b63929,95635,सुरजपुरी वा राजवंशी
09ee5db7c4,737fb,सुर तयार गरिदियो
0bd3fc9ce4,f8188,सुरु गर्नुभएको थियो
06eccd290b,a2ab6,सुरु गर्नुभएको हो
0344264ef6,8efbc,सुरु भइरहेको छ
01694a6133,0cc60,सुरुमा गैंडा गस्ती
0d3cc5d9a2,5935d,सुरुवात गरे पनि
0f53bf4b43,3acbf,सुरुवात गर्दै नै
042266971a,938ee,सुरूङ निर्माण स्थल
0855bca66e,0234b,सुरूमा यो सानो
097df9bc99,4d069,सुरेश आले दिल्लीमा
03754e0e00,95358,सुरौदी खोलाको बेसी
0cb46520f0,f4b4a,सुर्खेत क्षेत्र
0e6b57f999,af6bd,सुर्खेततर्फ जाँदै गरेको
02df2a9877,94417,सुल्झाउन सकिन्छ
06c3ce536f,f0c93,सुविधाबाट बञ्चित छ
09c253621b,7e781,सुविधाबाट बञ्चित छ
08fd6af9d9,294d8,सुविधाहरूको अभाव हो
078055b035,916c6,सुहार्तो नै प्रथम व्यक्ति थिए
0f9dfcc898,ceb25,सुहार्तो नै प्रथम व्यक्ति थिए
0d47298cd0,2273c,सूचनाका आधारमा
026aa4d5a0,09e5c,सूचना प्रविधि सम्बन्धित
051901707b,deca4,सूचीबद्ध गरेका थिए
022ec37339,fd362,सूचीमा परेका छन्
0a041c0406,09da0,सूर्य उपासनासँग सम्बन्धित
09a91d60aa,f0b26,सूर्यका प्रकाशमा ऊर्जा
01515d76cf,e8f71,सूर्यको आधारमा
0cb6752af5,363a2,सूर्यको पूजा गरिन्छ
0ce4dd01f5,5935d,सूर्यको प्रभाको
0f1a23b47f,ba3bf,सूर्यको प्रसाद ग्रहण
04b850d789,3e371,सूर्यको यो अवस्थालाई
04549c1d7a,005e1,सूर्य चन्द्रमा र पृथ्वीका माझ उत्पन्न हुने दुईवटा छाँयालाई राहु र केतु भनिन्छ।
02b1826ea1,5dddc,सूर्यबाट छैटौं ग्रह हो
02dba926c3,2d07d,सूर्यलाई पनि नक्षत्र
0287adc622,4b9e4,सृजना गर्दा पृष्ठको
03d873ec02,fea0e,सृजना गर्नमा प्रयोग
0baee9f16d,c652e,सृष्टि हुन्छ
0fe8e82e34,0bd28,सेटले पनि यसलाई
07f445219c,b1066,सेटहरूमा प्रयुक्त हुन्छ
0ea876439b,c0181,सेटहरूमा प्रयुक्त हुन्छ
0cd8e402da,29c22,सेता पौडेल गरी
01ec4b2a06,319a8,सेती गण्डकी मोदी
09a4d9944e,c09aa,सेतीमा पुल थिएन
0d404a78fa,7ed61,सेतुको रूपमा पनि
03653adf6d,83732,सेतो थोप्लो पनि देखिन्छ
0a6f12131d,07a6a,सेनका कान्छा छोरा
05bc4354d5,646f2,सेनाको अभियानलाई अपरेसन
073f06f743,a1143,सेनाबीच गोली
0b17fb7e33,f4b4a,सेना र पुलिस
0bd34dd9cd,646f2,सेना र पुलिस
02c43b8f08,1d75d,सेनाहरूका मध्यमा लैजानलाई
0f48b7c4b9,4dccf,सेन्चुरी फक्सले निर्देशक
047902870c,40e98,सेन्टिमिटर अग्लो हुन्छ
0e8e42cf6d,ca98b,सेयर किन्दै छ
06debe66b6,885af,सेयर गर्न सक्थेँ
0126fb22b1,30a15,सेरा भन्ने ठाउँबाट
0cfb60ae20,88dc8,सेल्सियससम्म झरेको पाइन्छ
006fa22a05,8f426,सेवाग्राहीले सम्पूर्ण कुरा
0fcaa2ad51,95358,सेवा चलाउन मिल्ने
0e9d0b236c,737fb,सेवानिवृत्त हुनुभयो
01954fa3e4,916c6,सैनिक क्षमताले समेत
0b321123b5,1654e,सैनिक तालिम
096f25d3e4,39b91,सैन्य पराजयका रूपमा
071a437461,f8188,सैन्य साहयताको
0181bfd81f,8b798,सो अवसरमा देखाइने
05119740f6,b987b,सोकोट्रा द्वीप पनि
00628163d6,b3c22,सोच थियो
06ea35a600,83732,सोझा थे जनता
0443a5e2fc,39ab2,सोनी पिक्चर्सले पनि
0923de713b,51385,सो बलिपछि धर्मगुरुको
0739e7f554,df1f2,सोभियत सहायता अन्तर्गत
0c661ac8e5,69801,सो राज्यबाट छुट्याई
024a580e57,b70ea,सोही कुराको जानकारी
07b112282b,056c7,सोही कुरालाई पुष्टि
0789da11a8,581da,सोही जिल्लाको अर्को
0bbff16df7,555eb,सोही परिणामको कार्बन
0d8a9d4065,c2858,सौतेनी बहिनी छ
0af5aa88f4,2001f,सौन्दर्यको प्रसाधन
0d324ea74d,fd362,सौभाग्य भनौँ विदेशीको
0d80b85b0c,0e059,सौर द्रव्यमान सम्मका
04f485c3b9,41b2c,सौर्यशक्तिबाट प्रयोग गरिएकोले
0a7728dedc,9c1c2,संकाय केन्द्रीय शिक्षा
00e1b52ea5,750b9,संकेत गर्दछ
0836e6007d,8efbc,संगठन नै हो
04bdbbe353,0234b,संगीतको यात्रा
08ca3b6269,96e21,संग्रहालय विकास समितिले
0765298c1b,28f92,संग्रहित गरिएको
0906780ca0,18008,संज्ञाको रूपमा गरिन्छ
0ba3e17eb7,24945,संयम हुन सिकाउँछ
021ab3eced,72951,संयुक्त जनआन्दोलन केन्द्रीय
040037b3c3,4c228,संयुक्त राज्य अमेरिकालाई
07a6b00600,0bb95,संयुक्त राज्य अमेरिकासँग
0d4c714672,51385,संयुक्त रूपमा मदन
055b54e23a,e349f,संयोग बन्छ नत्र
057f06bc7d,393a5,संरक्षणबाट नै हाम्रो
0ec2730ea7,a7d3c,संरक्षणबाट नै हाम्रो
0532e59d4e,39b91,संरक्षणमा सहभागी हुने
09176aeabd,cc4bf,संरचनासँग जोडिएको छ
0dac3b4932,22333,संरचनाहरू स्थापित गरे
070e63169a,d26e5,संवाद र आत्मपरकता
0b39da2bdd,27e93,संवाद लेखनको
0db0e9ff0e,a30f2,संविधानको मर्म र भावना अनुरूप
0c072a5915,62e53,संविधानमा अधिकार सुनिश्चित
06c883cdf7,ece77,संविधान सभाको बैठकले
0328820ca2,4b59a,संविधानसभा चुनावमा
09b3614d01,41295,संविधान सभा निर्वाचन
008af38aba,76dab,संविधानसभामा जोडदार रूपमा
005d76f5e8,f9ab5,संविधानसभामा पुग्ने
09b6b92b95,41b2c,संविधानसभामा प्रमुखता साथ
09f965a8a7,3534f,संविधान सभामा महिलाको
0017a8c8ca,73b5e,संवेदनशील हुन्छन् जो
0855ff6f78,e4596,संशोधन गरियो
01dadd42cb,96ad5,संशोधन गरी
0bbee65baa,96e21,संशोधन गरी
0ac960240b,49220,संसद गठन भएकै
0914546a19,5d09c,संसदीय निर्वाचनमा
0e8f13e1bf,4dccf,संसदीय मामिला र
002bb5d867,b1c95,संसारको पाँचौँ अग्लो हिमाल मनासलु यही क्षेत्रमा पर्छ।
071987fcfd,0b298,संसारको सर्वोच्च शिखर
017194e2d9,e8f71,संसार प्रकाशनद्वारा
08acdbcf7a,62e53,संसारमा अश्लील मानेरै
0355e15fba,d0cd7,संसारमा मानिसका नामहरू
030b6c67de,af6bd,संसारलाई बुझाउन बाँकी छ
0170591632,3acbf,संस्करण लुसिड
082ee125f3,b33c6,संस्कृतको ईश् धातुको
02b19e26b5,55c0f,संस्कृतको धेरै
03d5302e59,3867c,संस्कृत ज त
0fdfd9d37c,c536c,संस्कृत विश्वविद्यालय
0e6f9f87eb,9f669,संस्कृत साहित्यको
0ad0c70977,f73cc,संस्कृति कला
074d6cd791,6fa0e,संस्कृतिको केन्द्र मानिन्छ
0613716f58,8389b,संस्‍कृति छ
06e79ea39d,12f3b,संस्कृति र सभ्यता
0944a98949,41295,संस्थाका कर्मचारीहरू
03a6915b6b,cbbed,संस्था कृयाशील छ
